Date,AAPL,IBM,MSFT,GOOG
2011-10-05,196617400.0,5851700.0,94061300.0,9102100.0
2011-10-06,203145600.0,7180900.0,55111400.0,6874200.0
2011-10-07,133864500.0,6842600.0,52741600.0,5733100.0
2011-10-10,110628700.0,5784800.0,41815300.0,4661700.0
2011-10-11,151421900.0,5330500.0,38826200.0,5728100.0
2011-10-12,155571500.0,5338200.0,52489800.0,6379300.0
2011-10-13,106546300.0,4399200.0,43823500.0,11417700.0
2011-10-14,143341800.0,5368200.0,50947700.0,17123600.0
2011-10-17,171511200.0,8790300.0,39453300.0,8046400.0
2011-10-18,220400600.0,15729400.0,52487900.0,7630000.0
2011-10-19,276014900.0,6708300.0,42880000.0,5884900.0
2011-10-20,137317600.0,7513800.0,76300200.0,6783200.0
2011-10-21,155311100.0,8054200.0,76620600.0,6807300.0
2011-10-24,125534500.0,5890600.0,56897800.0,6879400.0
2011-10-25,107606800.0,5373100.0,53554600.0,5099900.0
2011-10-26,114076200.0,5387700.0,63029900.0,5767600.0
2011-10-27,123666200.0,7057800.0,74512400.0,7588800.0
2011-10-28,80710700.0,5009800.0,57712100.0,5034700.0
2011-10-31,96375300.0,4710000.0,46799000.0,5134700.0
2011-11-01,132947500.0,5881200.0,61182600.0,6273500.0
2011-11-02,81837700.0,4136600.0,53533100.0,4257600.0
2011-11-03,110346600.0,4953500.0,65836100.0,5359500.0
2011-11-04,75557300.0,3237600.0,36549200.0,5690700.0
2011-11-07,67568900.0,3530800.0,42589700.0,6739900.0
2011-11-08,100110500.0,4330600.0,47822500.0,6081400.0
2011-11-09,139671000.0,5494800.0,62950900.0,7449700.0
2011-11-10,186188100.0,3881600.0,32514400.0,5758200.0
2011-11-11,163446500.0,3665300.0,37903000.0,7983700.0
2011-11-14,108226300.0,6038600.0,34199200.0,6401200.0
2011-11-15,107702700.0,4585300.0,43874200.0,5372000.0
2011-11-16,87302600.0,4616800.0,53262800.0,5236500.0
2011-11-17,119975100.0,5840500.0,70977500.0,7012700.0
2011-11-18,92984500.0,4440900.0,47626200.0,6599900.0
2011-11-21,111995100.0,5145100.0,61882500.0,6025000.0
2011-11-22,102255300.0,4178600.0,49204500.0,4828600.0
2011-11-23,107067800.0,4800900.0,49099700.0,4668900.0
2011-11-25,63690200.0,2232800.0,26164600.0,3136400.0
2011-11-28,86603300.0,4524200.0,46766700.0,5678900.0
2011-11-29,93963800.0,3661600.0,40917100.0,3677200.0
2011-11-30,101484600.0,7836800.0,81350900.0,6819300.0
2011-12-01,96795300.0,4858800.0,48545400.0,7268300.0
2011-12-02,94763900.0,4962200.0,52293800.0,8201900.0
2011-12-05,89302500.0,5699400.0,56818400.0,6418800.0
2011-12-06,70899500.0,4144900.0,46175300.0,4670300.0
2011-12-07,76186600.0,5081700.0,62667000.0,4531500.0
2011-12-08,94089100.0,4369000.0,60522200.0,4844200.0
2011-12-09,74248300.0,4847900.0,53788500.0,5553100.0
2011-12-12,75266800.0,3796100.0,38945900.0,4384100.0
2011-12-13,84732200.0,5008400.0,54581100.0,8086500.0
2011-12-14,101721900.0,5057700.0,47926400.0,7836600.0
2011-12-15,64050000.0,4474500.0,46213900.0,4835200.0
2011-12-16,105369600.0,11849400.0,101408100.0,8952000.0
2011-12-19,58882600.0,5039900.0,52258300.0,4302900.0
2011-12-20,84303800.0,4740100.0,60767600.0,4794200.0
2011-12-21,65737000.0,9282500.0,64132500.0,5014400.0
2011-12-22,50589700.0,5052000.0,35794100.0,3658200.0
2011-12-23,67349800.0,3052300.0,23205800.0,2918200.0
2011-12-27,66269000.0,2775200.0,21287200.0,3224800.0
2011-12-28,57165500.0,2872000.0,29822500.0,4270200.0
2011-12-29,53994500.0,2941600.0,22616900.0,3162500.0
2011-12-30,44915500.0,3530900.0,27395700.0,3577800.0
2012-01-03,75555200.0,5646000.0,64731500.0,7380500.0
2012-01-04,65005500.0,4346700.0,80516100.0,5749400.0
2012-01-05,67817400.0,4463100.0,56081400.0,6590300.0
2012-01-06,79573200.0,4897100.0,99455500.0,5405900.0
2012-01-09,98506100.0,5201200.0,59706800.0,11688800.0
2012-01-10,64549100.0,5161000.0,60014400.0,8824000.0
2012-01-11,53771200.0,4110800.0,65582400.0,4817800.0
2012-01-12,53146800.0,6881000.0,49370800.0,3764400.0
2012-01-13,56505400.0,5279200.0,60196100.0,4631800.0
2012-01-17,60724300.0,6003400.0,72395300.0,3832800.0
2012-01-18,69197800.0,4600600.0,64860600.0,5544000.0
2012-01-19,65434600.0,8567200.0,74053500.0,12657800.0
2012-01-20,103493600.0,12849700.0,165902900.0,21231800.0
2012-01-23,76515600.0,5751700.0,76078100.0,6851300.0
2012-01-24,136909500.0,5345700.0,51703300.0,6134400.0
2012-01-25,239578500.0,4359700.0,59231700.0,10012700.0
2012-01-26,80996300.0,4004700.0,49102800.0,6476500.0
2012-01-27,74927300.0,3360400.0,44187700.0,7262000.0
2012-01-30,94835300.0,4359000.0,51114800.0,4678400.0
2012-01-31,97920900.0,4826800.0,50572400.0,4300700.0
2012-02-01,67511500.0,5088800.0,67409900.0,4658700.0
2012-02-02,46699100.0,3907300.0,52223300.0,4847400.0
2012-02-03,71649900.0,4521700.0,41838500.0,6360700.0
2012-02-06,62353200.0,3639800.0,28039700.0,7386700.0
2012-02-07,79055900.0,3433000.0,39242400.0,4199700.0
2012-02-08,101972500.0,3803800.0,49659100.0,3686400.0
2012-02-09,221053700.0,3876400.0,50481600.0,4546300.0
2012-02-10,157825500.0,3391100.0,44605300.0,4667700.0
2012-02-13,129304000.0,2458800.0,33319800.0,3646100.0
2012-02-14,115099600.0,3398100.0,59644000.0,3620900.0
2012-02-15,376530000.0,4020900.0,43311300.0,4869900.0
2012-02-16,236138000.0,3525500.0,94705100.0,5080700.0
2012-02-17,133951300.0,3746500.0,70036500.0,4916400.0
2012-02-21,151398800.0,3293600.0,50829900.0,4980100.0
2012-02-22,120825600.0,3275800.0,49253200.0,3948700.0
2012-02-23,142006900.0,8032700.0,35034700.0,4125300.0
2012-02-24,103768000.0,3353200.0,35575400.0,3885600.0
2012-02-27,136895500.0,3758400.0,34568400.0,3641300.0
2012-02-28,150096800.0,3167400.0,45230600.0,5716400.0
2012-02-29,238002800.0,5117100.0,59323600.0,6297200.0
2012-03-01,170817500.0,3560300.0,77344100.0,4492000.0
2012-03-02,107928100.0,3727400.0,47314200.0,3158300.0
2012-03-05,202281100.0,6938000.0,45240000.0,3198400.0
2012-03-06,202559700.0,5214700.0,51932900.0,6372500.0
2012-03-07,199630200.0,3346900.0,34340400.0,2538400.0
2012-03-08,129114300.0,3145800.0,36747400.0,2700900.0
2012-03-09,104729800.0,3178200.0,34628400.0,5361100.0
2012-03-12,101820600.0,3119700.0,34073600.0,3350400.0
2012-03-13,172713800.0,4866000.0,48951700.0,4508300.0
2012-03-14,354711000.0,4602300.0,41986900.0,5895700.0
2012-03-15,289929500.0,3621100.0,49068300.0,4888300.0
2012-03-16,206371900.0,9637000.0,65626400.0,6123800.0
2012-03-19,225309000.0,3763200.0,44789200.0,4361800.0
2012-03-20,204165500.0,3695100.0,41566800.0,3092400.0
2012-03-21,161010500.0,3329900.0,37928600.0,4957600.0
2012-03-22,155967700.0,3307800.0,31749500.0,4838400.0
2012-03-23,107622200.0,3036200.0,35912200.0,3894800.0
2012-03-26,148935500.0,3418200.0,36758300.0,3651900.0
2012-03-27,151782400.0,2704500.0,36274900.0,4029400.0
2012-03-28,163865100.0,3265700.0,41344800.0,5096700.0
2012-03-29,152059600.0,3403700.0,37038500.0,3862900.0
2012-03-30,182759500.0,3215200.0,31749400.0,4638700.0
2012-04-02,149587900.0,3387900.0,35853600.0,4585400.0
2012-04-03,208639900.0,4091500.0,42752100.0,4105000.0
2012-04-04,143245200.0,4404000.0,49455900.0,3267300.0
2012-04-05,160324500.0,3809000.0,50368600.0,4654700.0
2012-04-09,149384200.0,3326900.0,31056400.0,4381600.0
2012-04-10,222431300.0,4132900.0,54131300.0,4982500.0
2012-04-11,174153700.0,3366200.0,43014000.0,4414300.0
2012-04-12,153584200.0,2929600.0,38304000.0,11556300.0
2012-04-13,214911200.0,3767000.0,39749200.0,16379700.0
2012-04-16,262696700.0,3826600.0,38124800.0,11426700.0
2012-04-17,256382000.0,6065500.0,34361500.0,6070400.0
2012-04-18,238632800.0,10153500.0,40552900.0,5358900.0
2012-04-19,208679800.0,5762900.0,54781200.0,6613800.0
2012-04-20,257746300.0,4758200.0,106045000.0,6139700.0
2012-04-23,241632300.0,3618800.0,61398200.0,4411900.0
2012-04-24,269037300.0,5626300.0,40871100.0,3872600.0
2012-04-25,226444400.0,4003400.0,62495500.0,3655800.0
2012-04-26,134017100.0,3302700.0,40308100.0,4200600.0
2012-04-27,101680600.0,3496900.0,41419100.0,3284900.0
2012-04-30,126536200.0,2773200.0,35697200.0,4832600.0
2012-05-01,152749800.0,2715900.0,43832300.0,4019600.0
2012-05-02,106847300.0,2360300.0,37385300.0,3235000.0
2012-05-03,97637400.0,2826600.0,31501300.0,3749900.0
2012-05-04,132498100.0,4023600.0,57927200.0,4431300.0
2012-05-07,115029600.0,3373400.0,48641400.0,4003800.0
2012-05-08,124313000.0,3881500.0,46328300.0,5374600.0
2012-05-09,120176000.0,3742500.0,50309300.0,4675000.0
2012-05-10,83300000.0,3830500.0,43839200.0,3083200.0
2012-05-11,99886500.0,2391500.0,43459300.0,4214400.0
2012-05-14,88156600.0,3029200.0,40528900.0,3662400.0
2012-05-15,119084000.0,2987400.0,61822800.0,4219900.0
2012-05-16,140224000.0,5001000.0,60083700.0,9706300.0
2012-05-17,179305000.0,5626300.0,48484000.0,6732700.0
2012-05-18,183073100.0,5737100.0,56205300.0,11991700.0
2012-05-21,157776500.0,3831700.0,38787900.0,6173800.0
2012-05-22,173717600.0,3567100.0,39504900.0,6126600.0
2012-05-23,146224400.0,4100000.0,65171000.0,6379900.0
2012-05-24,124057500.0,3569300.0,52575000.0,3796600.0
2012-05-25,82126800.0,2901900.0,29507200.0,7190500.0
2012-05-29,95127200.0,3618500.0,37758800.0,5230900.0
2012-05-30,132357400.0,3602500.0,41585500.0,3827600.0
2012-05-31,122918600.0,9287500.0,39134000.0,5958800.0
2012-06-01,130246900.0,5206400.0,56634300.0,6138700.0
2012-06-04,139248900.0,4624500.0,47926300.0,4883500.0
2012-06-05,97053600.0,3556500.0,45715400.0,4697200.0
2012-06-06,100363900.0,3641300.0,46860500.0,4207200.0
2012-06-07,94941700.0,3701100.0,37792800.0,3530100.0
2012-06-08,86879100.0,2479200.0,42551100.0,2831300.0
2012-06-11,147816200.0,3273300.0,46361900.0,5342100.0
2012-06-12,108845100.0,3023700.0,35337900.0,6472500.0
2012-06-13,73395000.0,3247700.0,32984600.0,3923000.0
2012-06-14,86393300.0,3585000.0,39458900.0,4707200.0
2012-06-15,83813800.0,6389000.0,62314400.0,6024800.0
2012-06-18,110103000.0,3378900.0,58679900.0,5012400.0
2012-06-19,90351100.0,3297600.0,75725800.0,4167900.0
2012-06-20,89735800.0,3378200.0,36257100.0,4710800.0
2012-06-21,81587800.0,4316600.0,48456600.0,4037600.0
2012-06-22,71117900.0,8823000.0,45098100.0,4472400.0
2012-06-25,76095600.0,3211600.0,42217200.0,3174900.0
2012-06-26,69134100.0,3435900.0,38421300.0,2710500.0
2012-06-27,50749300.0,2762700.0,33781700.0,3397200.0
2012-06-28,70709100.0,3967300.0,45328400.0,3856100.0
2012-06-29,105375200.0,5259600.0,55227200.0,5057800.0
2012-07-02,100023000.0,2827000.0,30589100.0,3323300.0
2012-07-03,60428200.0,1450400.0,20938100.0,2387800.0
2012-07-05,121095800.0,2690200.0,28801900.0,4709200.0
2012-07-06,104732600.0,4952900.0,38294800.0,4339700.0
2012-07-09,94851400.0,3988100.0,30680800.0,3443000.0
2012-07-10,127989400.0,4690300.0,37534100.0,3860500.0
2012-07-11,117330500.0,5456100.0,39184900.0,7024700.0
2012-07-12,107010400.0,4931300.0,63523600.0,4636800.0
2012-07-13,77856800.0,3933000.0,39085000.0,3966700.0
2012-07-16,75315100.0,3144400.0,27900600.0,2936100.0
2012-07-17,73406200.0,5158600.0,33771300.0,3372700.0
2012-07-18,63175000.0,8019500.0,41090400.0,3107900.0
2012-07-19,109215400.0,10395400.0,46663200.0,9384300.0
2012-07-20,99367800.0,4789700.0,64021700.0,12975800.0
2012-07-23,121993900.0,3904500.0,55151900.0,7150000.0
2012-07-24,141283100.0,3597100.0,47723300.0,4033800.0
2012-07-25,219328200.0,3833800.0,45579500.0,3659600.0
2012-07-26,101658200.0,3282900.0,45301400.0,3382900.0
2012-07-27,100984100.0,4177300.0,44242600.0,7125900.0
2012-07-30,94785600.0,2787000.0,28905000.0,4389700.0
2012-07-31,115581900.0,3507000.0,37620900.0,3745100.0
2012-08-01,96125400.0,2559300.0,31721800.0,3702900.0
2012-08-02,83039600.0,2812600.0,39520500.0,3970100.0
2012-08-03,86230200.0,3278100.0,35859400.0,3808300.0
2012-08-06,75525800.0,2337800.0,27471800.0,3578000.0
2012-08-07,72611700.0,3209400.0,28002900.0,3978300.0
2012-08-08,61176500.0,2068300.0,26257600.0,2654200.0
2012-08-09,55410600.0,2160100.0,24920800.0,2148500.0
2012-08-10,48734700.0,2600500.0,27810300.0,2879800.0
2012-08-13,69708100.0,2418300.0,23049100.0,6560200.0
2012-08-14,85042300.0,2562300.0,34551400.0,7350800.0
2012-08-15,64335600.0,2111800.0,24351000.0,4839400.0
2012-08-16,63633500.0,2729500.0,35787200.0,3448200.0
2012-08-17,110690300.0,2551800.0,32589900.0,4371600.0
2012-08-20,153346200.0,2336000.0,23737700.0,3529300.0
2012-08-21,203179900.0,3111300.0,28822700.0,4461000.0
2012-08-22,141330700.0,3296100.0,33437400.0,3832600.0
2012-08-23,105032200.0,2757400.0,28355600.0,3581700.0
2012-08-24,109335100.0,2639500.0,22943300.0,2863800.0
2012-08-27,106752100.0,2498800.0,34691100.0,5246900.0
2012-08-28,66854200.0,2539200.0,23947900.0,4132600.0
2012-08-29,50701700.0,2141400.0,23346800.0,6002900.0
2012-08-30,75674900.0,2740900.0,23982100.0,3265900.0
2012-08-31,84580300.0,3193300.0,36590100.0,4270000.0
2012-09-04,91973000.0,4514400.0,48556700.0,3793200.0
2012-09-05,84093800.0,3312500.0,33650000.0,3429100.0
2012-09-06,97799100.0,3931700.0,48371700.0,6109700.0
2012-09-07,82416600.0,3413700.0,42649100.0,6490100.0
2012-09-10,121999500.0,4208000.0,40524000.0,5139100.0
2012-09-11,125995800.0,3910600.0,25191800.0,3761500.0
2012-09-12,178058300.0,3284000.0,32775800.0,5304300.0
2012-09-13,149590000.0,3879600.0,45047300.0,5337900.0
2012-09-14,150118500.0,4057100.0,51422800.0,5256500.0
2012-09-17,99507800.0,3275100.0,36488500.0,3027800.0
2012-09-18,93375800.0,2476100.0,34542700.0,4149000.0
2012-09-19,81718700.0,2605600.0,48871900.0,6219700.0
2012-09-20,84142100.0,3739100.0,45543000.0,5836500.0
2012-09-21,142897300.0,12771500.0,102348900.0,12765800.0
2012-09-24,159941600.0,3511100.0,46825900.0,7154200.0
2012-09-25,129697400.0,3345200.0,54266400.0,12162400.0
2012-09-26,144125800.0,3423300.0,54672000.0,11388200.0
2012-09-27,148522500.0,2771900.0,47129900.0,7891600.0
2012-09-28,133777700.0,4910900.0,54229300.0,5587700.0
2012-10-01,135898700.0,5456900.0,54042700.0,6359700.0
2012-10-02,156998100.0,3321000.0,43338900.0,5601200.0
2012-10-03,106070300.0,3192300.0,46655900.0,4433100.0
2012-10-04,92681400.0,2957500.0,43634900.0,4926700.0
2012-10-05,148501500.0,2858400.0,41133900.0,5492200.0
2012-10-08,159498500.0,1982600.0,29752000.0,3931800.0
2012-10-09,209649300.0,3580400.0,45121100.0,6028900.0
2012-10-10,127589000.0,4024500.0,47227100.0,4095000.0
2012-10-11,136520300.0,2910000.0,41488500.0,4785600.0
2012-10-12,115003700.0,2712000.0,46464700.0,4826400.0
2012-10-15,108125500.0,3060900.0,42440200.0,6060700.0
2012-10-16,137442900.0,5632100.0,47739400.0,4131800.0
2012-10-17,97259400.0,12673900.0,44206100.0,4602900.0
2012-10-18,119156100.0,9295900.0,59238500.0,24977900.0
2012-10-19,186021500.0,6620300.0,90470800.0,23050400.0
2012-10-22,136682700.0,4402500.0,83374000.0,8141500.0
2012-10-23,176786400.0,4427400.0,64414800.0,5855000.0
2012-10-24,139631800.0,3738000.0,53320400.0,5011600.0
2012-10-25,164081400.0,3249600.0,54084300.0,4820100.0
2012-10-26,254608200.0,4006500.0,57790000.0,3916200.0
2012-10-31,127500800.0,6052300.0,69464100.0,3085400.0
2012-11-01,90324500.0,3758800.0,72047900.0,4115500.0
2012-11-02,149843400.0,4260100.0,57131600.0,4666100.0
2012-11-05,132283900.0,2736200.0,38070800.0,3283900.0
2012-11-06,93729300.0,3281000.0,43401500.0,3177300.0
2012-11-07,198412200.0,4746200.0,57871800.0,4481200.0
2012-11-08,264036500.0,3542200.0,49841800.0,5213300.0
2012-11-09,232478400.0,3671600.0,43291200.0,6251500.0
2012-11-12,128950500.0,3067400.0,61112300.0,2822300.0
2012-11-13,133237300.0,3406700.0,131689200.0,3200200.0
2012-11-14,119292600.0,4404400.0,76086100.0,3349200.0
2012-11-15,197477700.0,3411700.0,50955600.0,3711500.0
2012-11-16,316723400.0,4660800.0,64083300.0,6902000.0
2012-11-19,205829400.0,3588900.0,57179300.0,4754100.0
2012-11-20,160688500.0,3170200.0,47070400.0,4192900.0
2012-11-21,93250500.0,5189600.0,66360300.0,4240200.0
2012-11-23,68206600.0,3877600.0,57845700.0,1851800.0
2012-11-26,157644900.0,5210300.0,85198700.0,4425700.0
2012-11-27,133332500.0,3290900.0,45018600.0,5036100.0
2012-11-28,130216100.0,3603600.0,53018400.0,6106700.0
2012-11-29,128674700.0,4077900.0,69551400.0,5573700.0
2012-11-30,97829900.0,4936400.0,83690200.0,6350800.0
2012-12-03,91070000.0,3349600.0,53173800.0,4401300.0
2012-12-04,139267100.0,3990700.0,49777500.0,3998200.0
2012-12-05,261159500.0,4202100.0,68283800.0,3738700.0
2012-12-06,294303100.0,3216600.0,39182300.0,2935500.0
2012-12-07,196760200.0,4091300.0,46162100.0,3852900.0
2012-12-10,157621100.0,3438500.0,47031100.0,2743600.0
2012-12-11,148086400.0,4144000.0,52282800.0,5395200.0
2012-12-12,121786000.0,4241900.0,43966300.0,4870100.0
2012-12-13,156314900.0,3623200.0,45080100.0,6915500.0
2012-12-14,252394800.0,3826900.0,42077500.0,4276100.0
2012-12-17,189401800.0,3792400.0,42046100.0,6093400.0
2012-12-18,156421300.0,4125900.0,50486900.0,6032300.0
2012-12-19,112342300.0,4270500.0,53519900.0,3851500.0
2012-12-20,120422400.0,4184500.0,52607300.0,3326400.0
2012-12-21,149067100.0,8225300.0,98776500.0,7078300.0
2012-12-24,43938300.0,1631200.0,20842400.0,1688000.0
2012-12-26,75609100.0,2776500.0,31631100.0,2373500.0
2012-12-27,113780100.0,3967600.0,39394000.0,3307000.0
2012-12-28,88569600.0,3536600.0,28239900.0,2814500.0
2012-12-31,164873100.0,4684900.0,42749500.0,4009600.0
2013-01-02,140129500.0,4234100.0,52899300.0,5101500.0
2013-01-03,88241300.0,3644700.0,48294400.0,4653700.0
2013-01-04,148583400.0,3380200.0,52521100.0,5547600.0
2013-01-07,121039100.0,2862300.0,37110400.0,3323800.0
2013-01-08,114676800.0,3026900.0,44703100.0,3364700.0
2013-01-09,101901100.0,3212000.0,49047900.0,4064500.0
2013-01-10,150286500.0,3608100.0,71431300.0,3685000.0
2013-01-11,87626700.0,3880400.0,55512100.0,2579900.0
2013-01-14,183551900.0,4172200.0,48324400.0,5749200.0
2013-01-15,219193100.0,4172100.0,48244500.0,7884700.0
2013-01-16,172701200.0,2962900.0,41077400.0,4061900.0
2013-01-17,113419600.0,3881600.0,51685900.0,4439500.0
2013-01-18,118230700.0,4559600.0,52167700.0,6477700.0
2013-01-22,115386600.0,7172300.0,58650600.0,7613100.0
2013-01-23,215377400.0,12530500.0,50387700.0,11862400.0
2013-01-24,365213100.0,4447200.0,101739300.0,6790600.0
2013-01-25,302006600.0,3358900.0,81847700.0,4468400.0
2013-01-28,196379400.0,2823700.0,56056500.0,3266300.0
2013-01-29,142789500.0,3617100.0,49242600.0,3507200.0
2013-01-30,104288800.0,2998400.0,43580500.0,3478900.0
2013-01-31,79833600.0,3091400.0,50530000.0,3280500.0
2013-02-01,134871100.0,3370700.0,55565900.0,7520100.0
2013-02-04,119279300.0,3188800.0,50540000.0,6103700.0
2013-02-05,143336900.0,3636900.0,35410400.0,3755300.0
2013-02-06,148426600.0,3624200.0,41889600.0,4171700.0
2013-02-07,176145200.0,3076700.0,38028300.0,5701600.0
2013-02-08,158289600.0,2893300.0,33318500.0,6062700.0
2013-02-11,129372600.0,2944700.0,32247700.0,4351800.0
2013-02-12,152263300.0,2461800.0,35990900.0,3731900.0
2013-02-13,118801900.0,2169800.0,41715600.0,2405200.0
2013-02-14,88818800.0,3294200.0,32663200.0,3483500.0
2013-02-15,97936300.0,3627800.0,49650900.0,5480000.0
2013-02-19,108945900.0,2998300.0,38781400.0,5885500.0
2013-02-20,119075600.0,3715400.0,44110200.0,5549000.0
2013-02-21,111795600.0,3922900.0,49078500.0,7039000.0
2013-02-22,82663700.0,3107900.0,31425900.0,4123100.0
2013-02-25,93144800.0,3844800.0,48011800.0,4625000.0
2013-02-26,125374900.0,3391600.0,49923300.0,4421500.0
2013-02-27,146837600.0,4185100.0,36394700.0,4067300.0
2013-02-28,80628800.0,4689200.0,35840200.0,4548500.0
2013-03-01,138112100.0,3308300.0,34849700.0,4367000.0
2013-03-04,145688900.0,3693400.0,38157500.0,5571900.0
2013-03-05,159608400.0,3807800.0,41432200.0,8118400.0
2013-03-06,115062500.0,3594800.0,51448500.0,5767400.0
2013-03-07,117118400.0,3884400.0,29196700.0,4120700.0
2013-03-08,97870500.0,3700500.0,37667800.0,5845600.0
2013-03-11,118559000.0,3049700.0,36627500.0,3201200.0
2013-03-12,116477900.0,3591600.0,39255200.0,4031600.0
2013-03-13,101387300.0,3355900.0,29093400.0,3294800.0
2013-03-14,75968900.0,5505500.0,55914800.0,3314700.0
2013-03-15,160990200.0,7930300.0,92710300.0,6222500.0
2013-03-18,151549300.0,3006000.0,44809400.0,3690300.0
2013-03-19,131693800.0,3198600.0,51901600.0,4212000.0
2013-03-20,77165200.0,3019000.0,35447800.0,2938500.0
2013-03-21,95813900.0,5830400.0,34233200.0,2966200.0
2013-03-22,98776300.0,3031500.0,28720900.0,2987400.0
2013-03-25,125283900.0,3242500.0,44154000.0,3436800.0
2013-03-26,73573500.0,2300300.0,27824300.0,2392600.0
2013-03-27,82809300.0,3223400.0,36047400.0,4342500.0
2013-03-28,110709900.0,3749900.0,55453800.0,4592600.0
2013-04-01,97433000.0,2144500.0,29201100.0,3628100.0
2013-04-02,132379800.0,3116800.0,28456500.0,4098200.0
2013-04-03,90804000.0,3128800.0,35062800.0,3489900.0
2013-04-04,89611900.0,3709500.0,45263200.0,4913400.0
2013-04-05,95923800.0,4148000.0,50927300.0,6893400.0
2013-04-08,75207300.0,2351200.0,34759500.0,5685300.0
2013-04-09,76653500.0,2577300.0,77733800.0,4330700.0
2013-04-10,93982000.0,3524200.0,71116700.0,3971900.0
2013-04-11,82091100.0,3655600.0,130923200.0,4072500.0
2013-04-12,59653300.0,3165400.0,62886300.0,3285500.0
2013-04-15,79380000.0,4218100.0,56332900.0,4924500.0
2013-04-16,76442800.0,2859500.0,52797300.0,3496900.0
2013-04-17,236264000.0,3269800.0,52840700.0,4089100.0
2013-04-18,166574800.0,6502000.0,56906600.0,6669800.0
2013-04-19,152318600.0,18847000.0,99790700.0,11649800.0
2013-04-22,107480100.0,9845400.0,137904000.0,5788300.0
2013-04-23,166059600.0,6296100.0,59126900.0,4601600.0
2013-04-24,242412800.0,3693900.0,90946600.0,3671800.0
2013-04-25,96209400.0,4650900.0,110700200.0,3999200.0
2013-04-26,191024400.0,3490300.0,47799300.0,4993900.0
2013-04-29,160081600.0,5932400.0,59116400.0,4618800.0
2013-04-30,172884600.0,7539900.0,75165200.0,4630600.0
2013-05-01,126727300.0,4899100.0,54330900.0,2920800.0
2013-05-02,105457100.0,3945100.0,46059500.0,4051600.0
2013-05-03,90325200.0,4492700.0,46784600.0,5044000.0
2013-05-06,124160400.0,4826500.0,40978300.0,4298500.0
2013-05-07,120938300.0,3451000.0,43078300.0,3932600.0
2013-05-08,118149500.0,3601700.0,51595700.0,4955000.0
2013-05-09,99621900.0,3542300.0,46417800.0,4417600.0
2013-05-10,83713000.0,3279200.0,36394900.0,3809500.0
2013-05-13,79237200.0,3648400.0,36027600.0,2907700.0
2013-05-14,111779500.0,3699700.0,56870100.0,3170300.0
2013-05-15,185403400.0,4028100.0,46303900.0,8001600.0
2013-05-16,150801000.0,4507000.0,59382900.0,6443200.0
2013-05-17,106976100.0,5704100.0,60666700.0,5604800.0
2013-05-20,112894600.0,3614500.0,54020800.0,4562300.0
2013-05-21,114005500.0,2982900.0,48702400.0,3980700.0
2013-05-22,110759600.0,5186800.0,66047500.0,5140300.0
2013-05-23,88255300.0,5179100.0,51102700.0,4567200.0
2013-05-24,69041700.0,3295800.0,33174400.0,4610700.0
2013-05-28,96536300.0,4011500.0,48212100.0,4531900.0
2013-05-29,82644100.0,3439400.0,38412200.0,4041800.0
2013-05-30,88379900.0,4399700.0,51131000.0,4257200.0
2013-05-31,96075700.0,4949000.0,56165700.0,3953500.0
2013-06-03,93088100.0,3322000.0,51252600.0,4969900.0
2013-06-04,73182200.0,3598300.0,65529500.0,3751100.0
2013-06-05,72647400.0,4215400.0,46025100.0,4229300.0
2013-06-06,104233500.0,3679400.0,37618500.0,5177400.0
2013-06-07,101133900.0,2953400.0,40757300.0,5369200.0
2013-06-10,112538300.0,2652300.0,35994500.0,4693000.0
2013-06-11,71528100.0,2814400.0,39435900.0,3528300.0
2013-06-12,66306800.0,3409800.0,37372700.0,4426100.0
2013-06-13,71458100.0,2899500.0,45654900.0,4155200.0
2013-06-14,67966500.0,2804500.0,53192600.0,4506700.0
2013-06-17,64853600.0,3219900.0,49670100.0,4308500.0
2013-06-18,48756400.0,3277800.0,28616500.0,4350000.0
2013-06-19,77735000.0,2846100.0,30816200.0,5853600.0
2013-06-20,89327700.0,4514800.0,54493700.0,6769200.0
2013-06-21,120279600.0,8914800.0,85338500.0,7994300.0
2013-06-24,120186500.0,4356200.0,56109000.0,6056300.0
2013-06-25,78540700.0,3846200.0,44073400.0,5125500.0
2013-06-26,91931000.0,3320200.0,48665900.0,3676400.0
2013-06-27,84311500.0,3514200.0,28993100.0,3867300.0
2013-06-28,144629100.0,10055800.0,65545500.0,4716100.0
2013-07-01,97763400.0,4442400.0,31055400.0,3462400.0
2013-07-02,117466300.0,3657700.0,37630000.0,3797000.0
2013-07-03,60232200.0,1872600.0,15994400.0,2101700.0
2013-07-05,68506200.0,2405400.0,26085900.0,3416500.0
2013-07-08,74534600.0,2947500.0,32396900.0,3953700.0
2013-07-09,88146100.0,5204200.0,25318500.0,3973500.0
2013-07-10,70351400.0,3892000.0,29658800.0,3429500.0
2013-07-11,81573100.0,4177500.0,53638300.0,5187700.0
2013-07-12,69890800.0,4494700.0,35501200.0,5155600.0
2013-07-15,60479300.0,5674700.0,34142600.0,3935600.0
2013-07-16,54134500.0,3745300.0,36378500.0,3980700.0
2013-07-17,49747600.0,6868400.0,37285100.0,3023400.0
2013-07-18,54719700.0,8393400.0,49547100.0,7296100.0
2013-07-19,67180400.0,6997600.0,248428500.0,14773700.0
2013-07-22,51949100.0,3398000.0,79040700.0,5828100.0
